0.307880
0.350706
0.327235
0.314074
0.367141
0.327753
0.310702
0.313747
0.327838
0.305249
0.311355
0.310434
0.321188
0.328147
0.315007
0.318348
0.315305
0.313164
0.320044
0.316476
0.324699
0.320397
0.353131
0.325876
0.314645
0.317181
0.314868
0.317679
0.320624
0.313186
0.315053
0.316532
0.342633
0.323219
0.316025
0.404276
0.317983
0.320646
0.324353
0.327598
0.313823
0.323311
0.327289
0.316544
0.327710
0.314613
0.317021
0.318028
0.315334
0.313268
