0.324983
0.322202
0.327154
0.324171
0.320097
0.359750
0.337353
0.343423
0.320660
0.326139
0.321929
0.318188
0.324046
0.311473
0.403506
0.322741
0.322976
0.326653
0.324144
0.329652
0.353046
0.346302
0.325691
0.314131
0.312104
0.326523
0.403539
0.345060
0.317544
0.319394
0.319480
0.314818
0.320507
0.317552
0.329440
0.310654
0.325159
0.331294
0.315924
0.319388
0.309584
0.324486
0.317811
0.323924
0.338502
0.316581
0.317614
0.327850
0.318395
0.315380
